"x","y","r","angle"
"1",0.634892443660647,6.24022430297919,25.1515181566337,2.89086877021253
"2",41.4774656447116,26.1489881912712,30.9075469343637,1.00851094876512
"3",46.17102316604,17.2765610192437,27.3256616122767,0.684449709113523
"4",36.7522275103256,29.819818722317,32.052089480817,1.195379603483
"5",42.8014014165383,23.7284934585914,29.6636358898761,0.927159528024056
"6",7.99424376524985,28.3934493919369,33.0965815982289,2.11043044296161
"7",16.2591558427084,29.3651981567964,30.6384924461041,1.86010492937155
"8",0.803208823315799,4.70830384897999,24.6506151724938,2.94941035028277
"9",40.530629837187,29.1238954339642,33.0060865354892,1.08089552472175
"10",8.82785565243103,27.525054454105,31.9243931109121,2.10200567642029
"11",40.1237964581233,27.0928525321651,31.0282432251068,1.06166340357245
"12",47.5628648754209,9.74395309668034,24.5769707925287,0.407665042754432
"13",41.8294317524415,25.1321236256044,30.2465437867329,0.980739280907445
"14",44.0866549671628,27.5956553940196,33.5532501326026,0.965693460764285
"15",49.1424224807415,5.73510187678039,24.8142692170385,0.233229852094362
"16",51.0194919542409,7.87892744410783,27.1862365771051,0.294031549019444
"17",44.092300912831,24.6100466030184,31.1475576562405,0.910991041825875
"18",21.8426541548688,33.4519295308273,33.6006015142766,1.66490210796546
"19",43.2293557419907,23.891276469687,30.0516638827049,0.919018752768027
"20",39.4916356881149,27.7818313979078,31.3342888979281,1.09000051863471
"21",41.5726242573,25.2453263029456,30.1989796999145,0.989891061114406
"22",1.21995627461001,10.1771597533952,25.8662919690393,2.73720856813923
"23",48.4651665557176,8.14819293492474,24.8396274044585,0.334219556778785
"24",1.34240676625632,4.62724029272795,24.1058721132408,2.94843895004001
"25",10.2112786604557,29.5364347137511,33.0319126672733,2.03499913587599
"26",48.6157544502057,5.92541494173929,24.3477801962355,0.245834392152967
"27",16.5725271077827,29.4163906350732,30.5997767531771,1.84981210187083
"28",44.7883282932453,26.4173278724775,33.0068651732216,0.927893096350931
"29",48.8642119683791,7.38789613381959,24.9816256908119,0.300222959943341
"30",5.4752729954198,19.854002561653,27.845940140737,2.34783292325483
